time,deviceId,value
1469419624,7,25.3
1469419652,8,207
1469419709,1,4
1469419710,2,61
1469419714,5,5
1469419716,4,8
1469419777,14,26.6
1469419799,1,3
1469419800,2,60
1469419804,5,4
1469419804,7,25.4
1469419807,28,on
1469419822,28,off
1469419827,28,on
1469419840,28,off
1469419880,28,on
1469419889,1,2
1469419890,2,61
1469419894,5,6
1469419894,7,25.3
1469419909,28,off
1469419951,8,216
1469419985,5,5
1469419986,7,25.4
1469420069,1,5
1469420077,14,26.5
1469420106,28,on
1469420122,28,off
1469420125,28,on
1469420140,28,off
1469420159,1,2
1469420164,5,4
1469420164,7,25.3
1469420249,1,3
1469420250,8,220.9999872
1469420252,28,on
1469420254,5,6
1469420267,28,off
1469420340,3,25.2
1469420344,5,5
1469420375,13,25.4
1469420384,28,on
1469420400,28,off
1469420430,1,1
1469420430,3,25.3
1469420519,1,3
1469420524,5,4
1469420524,6,47
1469420549,8,231.0000128
1469420609,1,4
1469420614,28,on
1469420615,5,5
1469420615,7,25.4
1469420616,4,9
1469420617,28,off
1469420675,14,26.6
1469420696,28,on
1469420699,1,2
1469420705,22,on
1469420705,23,99
1469420707,20,on
1469420707,21,99
1469420708,30,on
1469420708,31,on
1469420709,32,78
1469420710,4,65
1469420712,4,66
1469420722,30,off
1469420722,31,off
1469420728,20,off
1469420731,22,off
1469420750,4,65
1469420758,21,0
1469420759,4,64
1469420763,4,11
1469420789,1,7
1469420791,32,0
1469420794,5,6
1469420794,6,46
1469420797,28,off
1469420814,28,on
1469420827,23,0
1469420849,8,242
1469420879,1,2
1469420884,6,47
1469420884,7,25.5
1469420893,22,on
1469420894,23,99
1469420895,20,on
1469420896,21,99
1469420899,4,66
1469420900,24,on
1469420900,25,on
1469420901,26,63
1469420905,4,65
1469420911,28,off
1469420912,20,off
1469420912,20,on
1469420914,24,off
1469420915,25,off
1469420915,4,66
1469420916,22,off
1469420916,24,on
1469420917,25,on
1469420917,4,65
1469420928,20,off
1469420930,24,off
1469420931,25,off
1469420933,24,on
1469420933,25,on
1469420934,4,64
1469420937,4,65
1469420948,24,off
1469420949,25,off
1469420950,4,64
1469420952,24,on
1469420953,25,on
1469420958,23,0
1469420958,21,0
1469420959,4,62
1469420963,4,9
1469420967,24,off
1469420967,25,off
1469420968,24,on
1469420968,25,on
1469420970,1,85
1469420974,5,5
1469420982,24,off
1469420982,25,off
1469420987,24,on
1469420987,25,on
1469421000,24,off
1469421000,25,off
1469421002,24,on
1469421002,25,on
1469421017,24,off
1469421017,25,off
1469421018,24,on
1469421018,25,on
1469421033,24,off
1469421033,25,off
1469421036,29,0
1469421044,8,155
1469421060,1,110
1469421064,5,4
1469421064,6,46
1469421069,24,on
1469421069,25,on
1469421084,24,off
1469421084,25,off
1469421088,24,on
1469421089,25,on
1469421103,24,off
1469421103,25,off
1469421106,24,on
1469421107,25,on
1469421121,24,off
1469421121,25,off
1469421122,24,on
1469421122,25,on
1469421125,22,on
1469421125,23,99
1469421128,34,44
1469421129,20,on
1469421129,21,99
1469421131,4,58
1469421135,4,63
1469421136,24,off
1469421136,25,off
1469421144,4,61
1469421144,22,off
1469421146,22,on
1469421148,4,64
1469421150,1,88
1469421154,5,6
1469421165,20,off
1469421166,20,on
1469421169,4,63
1469421176,4,64
1469421183,22,off
1469421185,20,off
1469421187,4,65
1469421203,4,64
1469421204,26,0
1469421205,4,65
1469421207,4,64
1469421215,23,0
1469421215,21,0
1469421220,4,10
1469421240,1,3
1469421244,5,5
1469421274,14,26.5
1469421330,2,62
1469421330,3,25.4
1469421339,8,167
1469421420,1,2
1469421421,2,61
1469421424,5,4
1469421467,20,on
1469421467,21,99
1469421468,22,on
1469421468,23,99
1469421470,4,65
1469421471,24,on
1469421471,25,on
1469421472,26,63
1469421472,4,66
1469421482,20,off
1469421487,24,off
1469421488,25,off
1469421488,22,off
1469421490,4,65
1469421495,24,on
1469421495,25,on
1469421509,24,off
1469421509,25,off
1469421510,1,99
1469421512,21,0
1469421513,24,on
1469421513,25,on
1469421514,5,7
1469421518,4,13
1469421527,24,off
1469421528,25,off
1469421529,24,on
1469421530,25,on
1469421544,24,off
1469421545,25,off
1469421546,24,on
1469421547,25,on
1469421560,24,off
1469421561,25,off
1469421562,24,on
1469421562,25,on
1469421564,22,on
1469421568,20,on
1469421569,21,99
1469421571,28,on
1469421571,4,65
1469421572,29,99
1469421576,24,off
1469421577,25,off
1469421577,8,278
1469421587,30,on
1469421587,31,on
1469421588,32,78
1469421596,28,off
1469421599,20,off
1469421600,1,105
1469421601,30,off
1469421602,31,off
1469421602,20,on
1469421604,5,108
1469421605,4,61
1469421611,4,65
1469421616,20,off
1469421618,20,on
1469421619,22,off
1469421620,4,66
1469421623,4,65
1469421627,4,64
1469421633,20,off
1469421658,20,on
1469421664,23,0
1469421667,4,62
1469421674,20,off
1469421679,32,0
1469421679,26,0
1469421680,4,61
1469421692,1,2
1469421694,5,5
1469421704,21,0
1469421712,4,11
1469421739,29,0
1469421743,8,176
1469421780,1,3
1469421870,1,2
1469421871,2,62
1469421872,14,26.6
1469421877,13,25.5
1469421912,20,on
1469421912,21,99
1469421913,22,on
1469421913,23,99
1469421914,4,55
1469421915,30,on
1469421915,31,on
1469421916,34,43
1469421916,32,78
1469421916,4,65
1469421927,20,off
1469421932,20,on
1469421934,4,62
1469421940,4,64
1469421943,30,off
1469421943,31,off
1469421945,4,62
1469421947,20,off
1469421948,4,64
1469421950,22,off
1469421954,4,63
1469421958,4,62
1469421960,1,8
1469421961,2,61
1469421961,4,64
1469421964,5,106
1469421971,4,65
1469421977,21,0
1469421978,4,60
1469422010,32,0
1469422042,8,186
1469422054,5,6
1469422055,7,25.6
1469422140,1,4
1469422146,7,25.5
1469422172,14,26.7
1469422230,1,6
1469422234,5,5
1469422235,7,25.6
1469422250,23,0
1469422279,4,12
1469422320,1,3
1469422324,5,4
1469422341,8,191
1469422414,5,5
1469422478,13,25.4
1469422501,3,25.3
1469422504,5,4
1469422590,1,4
1469422594,5,5
1469422641,8,190
1469422680,1,3
1469422684,5,6
1469422774,5,4
1469422940,8,199
1469423044,5,6
1469423070,14,26.6
1469423130,1,4
1469423180,4,13
1469423221,1,2
1469423221,2,60
1469423224,5,5
1469423240,8,202
1469423310,1,3
1469423314,5,4
1469423315,6,45
1469423370,14,26.5
1469423401,1,4
1469423404,5,6
1469423405,6,46
1469423490,1,3
1469423494,5,5
1469423539,8,201
1469423584,6,45
1469423669,14,26.4
1469423670,1,4
1469423761,1,3
1469423839,8,215.0000128
1469423854,5,4
1469423968,14,26.5
1469424034,5,5
1469424081,4,14
1469424121,1,2
1469424138,8,220
1469424211,1,3
1469424267,14,26.7
1469424301,1,2
1469424391,1,3
1469424394,5,6
1469424437,8,218
1469424484,5,5
1469424485,7,25.5
1469424567,14,26.8
1469424661,1,2
1469424736,8,219.0000128
1469424754,5,6
1469424841,1,1
1469424844,5,5
1469424931,1,2
1469424931,3,25.2
1469425021,1,4
1469425021,3,25.3
1469425024,5,6
1469425036,8,220
1469425111,1,3
1469425114,5,4
1469425165,14,26.7
1469425204,5,5
1469425205,7,25.6
1469425295,7,25.5
1469425335,8,224
1469425465,14,26.6
1469425475,7,25.6
1469425564,5,4
1469425565,7,25.5
1469425635,8,223.0000128
1469425654,5,5
1469425741,1,2
1469425744,5,6
1469425783,13,25.5
1469425831,1,4
1469425834,5,4
1469425884,4,15
1469425921,1,3
1469425921,3,25.2
1469425924,5,5
1469426011,3,25.3
1469426014,5,6
1469426064,14,26.7
1469426184,4,14
1469426185,20,on
1469426185,21,99
1469426187,4,57
1469426189,4,68
1469426195,7,25.6
1469426200,20,off
1469426230,21,0
1469426233,8,224.9999872
1469426235,4,15
1469426284,5,5
1469426285,7,25.5
1469426363,14,26.8
1469426371,1,2
1469426461,3,25.2
1469426464,5,4
1469426465,7,25.4
1469426533,8,228
1469426534,4,14
1469426554,5,5
1469426555,7,25.5
1469426663,14,27
1469426731,3,25.3
1469426735,7,25.4
1469426821,1,3
1469426822,3,25.2
1469426825,7,25.2
1469426832,8,230
1469426915,6,46
1469426962,14,26.9
1469427005,5,4
1469427005,7,25.4
1469427091,1,2
1469427097,7,25.2
1469427132,8,232.9999872
1469427181,3,25.1
1469427184,5,5
1469427261,14,26.8
1469427274,1,3
1469427275,3,25.2
1469427275,5,4
1469427276,7,25.3
1469427284,13,25.6
1469427365,5,6
1469427365,7,25.1
1469427431,8,235.0000128
1469427435,4,15
1469427451,1,5
1469427455,5,5
1469427498,20,on
1469427498,21,99
1469427501,4,71
1469427504,4,68
1469427517,20,off
1469427541,1,3
1469427545,5,6
1469427545,7,25.2
1469427547,21,0
1469427552,4,13
1469427561,20,on
1469427562,21,99
1469427564,4,67
1469427565,22,on
1469427566,23,99
1469427567,30,on
1469427567,31,on
1469427568,32,78
1469427568,34,47
1469427581,20,off
1469427582,30,off
1469427582,31,off
1469427584,22,off
1469427592,30,on
1469427592,31,on
1469427607,30,off
1469427607,31,off
1469427614,21,0
1469427620,4,17
1469427621,30,on
1469427621,31,on
1469427631,1,6
1469427635,5,110
1469427635,6,48
1469427635,7,25.1
1469427641,22,on
1469427650,30,off
1469427650,31,off
1469427651,24,on
1469427652,25,on
1469427652,26,63
1469427666,24,off
1469427667,25,off
1469427667,22,off
1469427673,24,on
1469427673,25,on
1469427687,24,off
1469427687,25,off
1469427696,24,on
1469427697,25,on
1469427711,24,off
1469427711,25,off
1469427712,24,on
1469427712,25,on
1469427721,1,83
1469427725,5,106
1469427725,6,49
1469427726,7,25.2
1469427727,24,off
1469427727,25,off
1469427728,32,0
1469427730,8,232.9999872
1469427732,24,on
1469427733,25,on
1469427747,24,off
1469427748,24,on
1469427760,22,on
1469427762,24,off
1469427763,25,off
1469427764,24,on
1469427764,25,on
1469427778,24,off
1469427779,25,off
1469427779,24,on
1469427780,25,on
1469427780,22,off
1469427788,22,on
1469427792,20,on
1469427793,21,99
1469427793,24,off
1469427794,25,off
1469427795,28,on
1469427796,4,67
1469427796,29,99
1469427797,4,69
1469427801,8,446.0000256
1469427806,4,68
1469427807,8,310
1469427811,22,off
1469427812,1,84
1469427812,2,61
1469427813,20,off
1469427815,5,6
1469427815,6,48
1469427816,7,25.4
1469427844,23,0
1469427844,21,0
1469427848,4,15
1469427871,26,0
1469427899,28,off
1469427901,1,2
1469427902,3,25.3
1469427908,5,4
1469427965,28,on
1469427981,28,off
1469427991,1,3
1469427995,6,47
1469427995,7,25.5
1469428081,1,2
1469428085,5,3
1469428085,7,25.6
1469428091,28,on
1469428104,8,322
1469428106,28,off
1469428149,4,14
1469428159,14,26.9
1469428175,5,5
1469428175,7,25.5
1469428235,28,on
1469428262,1,3
1469428262,2,60
1469428265,5,4
1469428265,6,46
1469428272,28,off
1469428317,28,on
1469428332,28,off
1469428355,5,5
1469428403,8,314
1469428419,28,on
1469428441,1,4
1469428442,2,61
1469428445,5,6
1469428459,14,27.1
1469428502,28,off
1469428506,28,on
1469428522,28,off
1469428531,1,3
1469428532,2,60
1469428535,5,5
1469428560,28,on
1469428587,28,off
1469428622,1,2
1469428636,28,on
1469428654,22,on
1469428654,23,99
1469428657,34,46
1469428657,20,on
1469428658,21,99
1469428658,30,on
1469428658,31,on
1469428659,32,78
1469428664,4,68
1469428667,28,off
1469428672,30,off
1469428672,31,off
1469428676,28,on
1469428688,20,off
1469428692,20,on
1469428695,4,65
1469428697,4,67
1469428701,28,off
1469428702,4,68
1469428702,8,307.0000128
1469428703,28,on
1469428710,20,off
1469428711,22,off
1469428712,1,5
1469428715,5,105
1469428715,7,25.3
1469428718,28,off
1469428740,21,0
1469428745,4,15
1469428748,23,0
1469428758,14,27.3
1469428771,32,0
1469428801,1,3
1469428805,5,4
1469428895,5,2
1469428981,1,4
1469428985,5,5
1469428985,7,25.4
1469429045,4,14
1469429072,1,3
1469429075,5,6
1469429165,5,4
1469429165,7,25.5
1469429252,1,2
1469429252,3,25.2
1469429255,5,3
1469429255,7,25.4
1469429301,8,304.9999872
1469429342,3,25.3
1469429345,5,5
1469429345,7,25.5
1469429432,1,3
1469429522,3,25.2
1469429525,7,25.3
1469429600,8,300.9999872
1469429612,3,25.3
1469429615,5,3
1469429618,29,0
1469429622,8,216
1469429656,14,27.2
1469429702,1,2
1469429702,3,25.2
1469429705,5,5
1469429792,1,3
1469429792,3,25.3
1469429795,5,3
1469429795,7,25.4
1469429882,1,2
1469429885,5,4
1469429921,8,215.0000128
1469429955,14,27.1
1469429972,3,25.2
1469429975,5,6
1469429975,7,25.3
1469430062,1,3
1469430062,3,25.3
1469430065,5,4
1469430065,7,25.4
1469430152,3,25.2
1469430155,5,5
1469430155,7,25.3
1469430220,8,207
1469430242,1,2
1469430242,2,59
1469430243,3,25.3
1469430245,7,25.5
1469430246,4,13
1469430332,3,25.2
1469430335,5,4
1469430335,6,45
1469430336,7,25.4
1469430422,2,60
1469430423,3,25.3
1469430512,1,4
1469430515,7,25.5
1469430519,8,206
1469430546,4,14
1469430602,1,3
1469430605,5,2
1469430695,5,5
1469430696,7,25.4
1469430785,5,4
1469430786,7,25.5
1469430819,8,200
1469430846,4,13
1469430852,14,27.2
1469430872,1,1
1469430875,7,25.3
1469430962,1,2
1469430965,7,25.5
1469431055,5,6
1469431118,8,197
1469431142,1,3
1469431145,5,5
1469431235,5,4
1469431322,1,2
1469431325,5,5
1469431417,8,191
1469431486,13,25.7
1469431505,5,3
1469431592,1,3
1469431595,5,5
1469431685,5,4
1469431716,8,186
1469431747,4,12
1469431750,14,27.1
1469431772,1,1
1469431775,7,25.6
1469431862,1,2
1469431865,5,5
1469431866,7,25.5
1469431952,1,3
1469431955,7,25.6
1469432016,8,183
1469432045,5,4
1469432049,14,26.9
1469432087,13,25.6
1469432135,7,25.5
1469432222,1,2
1469432225,5,5
1469432226,7,25.4
1469432315,8,181
1469432347,4,11
1469432387,13,25.7
1469432402,1,3
1469432405,5,4
1469432492,1,2
1469432493,3,25.2
1469432495,5,3
1469432496,7,25.2
1469432582,1,4
1469432582,3,25.3
1469432585,5,4
1469432586,7,25.3
1469432615,8,175
1469432648,14,27
1469432672,1,3
1469432672,3,25.2
1469432675,5,3
1469432762,1,2
1469432765,5,4
1469432852,2,59
1469432852,3,25.3
1469432855,7,25.5
1469432914,8,170
1469432942,1,3
1469432945,5,3
1469432948,4,10
1469432948,14,27.1
1469433032,1,2
1469433035,5,5
1469433036,7,25.4
1469433122,1,3
1469433125,5,4
1469433126,7,25.5
1469433212,1,2
1469433213,8,164
1469433219,7,25.4
1469433247,14,27.2
1469433248,4,9
1469433302,1,3
1469433302,3,25.2
1469433305,5,3
1469433306,7,25.3
1469433392,1,4
1469433392,3,25.3
1469433395,5,4
1469433396,7,25.5
1469433482,1,1
1469433513,8,162
1469433547,14,27.1
1469433549,4,8
1469433572,1,2
1469433572,3,25.4
1469433575,5,2
1469433662,1,3
1469433663,3,25.3
1469433665,5,5
1469433672,20,on
1469433672,21,99
1469433673,22,on
1469433673,23,99
1469433675,4,55
1469433676,24,on
1469433676,25,on
1469433677,26,63
1469433678,4,63
1469433694,20,off
1469433696,20,on
1469433699,4,64
1469433703,4,61
1469433706,24,off
1469433706,25,off
1469433707,4,59
1469433707,43,on
1469433714,4,60
1469433715,22,off
1469433723,20,off
1469433744,20,on
1469433746,4,61
1469433747,22,on
1469433749,24,on
1469433749,25,on
1469433750,34,45
1469433750,4,60
1469433752,1,87
1469433753,27,on
1469433755,6,44
1469433758,4,61
1469433758,43,off
1469433765,4,62
1469433766,30,on
1469433766,25,off
1469433767,31,on
1469433767,32,78
1469433775,4,61
1469433779,20,off
1469433780,22,off
1469433793,30,off
1469433794,31,off
1469433809,21,0
1469433812,8,160
1469433814,4,10
1469433842,1,83
1469433842,2,60
1469433843,3,25
1469433845,5,105
1469433846,14,27
1469433877,30,on
1469433877,31,on
1469433891,30,off
1469433892,31,off
1469433932,1,117
1469433932,2,59
1469433933,3,24.9
1469434022,1,69
1469434022,2,60
1469434023,3,24.8
1469434025,5,104
1469434026,6,43
1469434026,7,25.6
1469434072,32,0
1469434074,30,on
1469434074,31,on
1469434075,32,78
1469434081,23,0
1469434088,30,off
1469434089,31,off
1469434096,26,0
1469434111,8,155
1469434112,1,2
1469434112,2,59
1469434114,4,7
1469434115,5,101
1469434122,30,on
1469434122,31,on
1469434137,30,off
1469434137,31,off
1469434202,2,60
1469434222,30,on
1469434223,31,on
1469434237,30,off
1469434237,31,off
1469434238,30,on
1469434238,31,on
1469434267,30,off
1469434267,31,off
1469434270,30,on
1469434271,31,on
1469434285,30,off
1469434285,31,off
1469434290,30,on
1469434291,31,on
1469434292,2,59
1469434293,3,24.9
1469434296,5,99
1469434296,7,25.7
1469434305,30,off
1469434305,31,off
1469434321,30,on
1469434321,31,on
1469434335,30,off
1469434335,31,off
1469434337,30,on
1469434337,31,on
1469434352,30,off
1469434352,31,off
1469434353,30,on
1469434353,31,on
1469434357,22,on
1469434357,23,99
1469434363,25,on
1469434363,26,63
1469434368,30,off
1469434368,31,off
1469434380,24,off
1469434381,25,off
1469434381,22,off
1469434382,1,82
1469434383,3,24.8
1469434385,24,on
1469434385,25,on
1469434386,5,100
1469434386,6,46
1469434387,7,25.8
1469434399,24,off
1469434399,25,off
1469434404,24,on
1469434404,25,on
1469434410,8,143
1469434415,4,9
1469434418,24,off
1469434418,25,off
1469434419,24,on
1469434420,25,on
1469434434,24,off
1469434435,25,off
1469434441,32,0
1469434445,24,on
1469434445,25,on
1469434459,24,off
1469434460,25,off
1469434460,24,on
1469434461,25,on
1469434472,1,86
1469434473,2,60
1469434473,3,24.9
1469434474,24,off
1469434475,25,off
1469434476,5,4
1469434476,6,44
1469434479,24,on
1469434479,25,on
1469434491,13,25.6
1469434493,24,off
1469434494,25,off
1469434495,24,on
1469434495,25,on
1469434509,24,off
1469434510,25,off
1469434512,24,on
1469434512,25,on
1469434526,24,off
1469434527,25,off
1469434531,24,on
1469434531,25,on
1469434546,24,off
1469434546,25,off
1469434549,24,on
1469434549,25,on
1469434563,1,71
1469434563,2,61
1469434563,3,25
1469434564,24,off
1469434564,25,off
1469434566,24,on
1469434566,25,on
1469434567,5,2
1469434567,6,43
1469434567,7,25.9
1469434581,24,off
1469434581,25,off
1469434609,24,on
1469434609,25,on
1469434624,24,off
1469434624,25,off
1469434647,24,on
1469434647,25,on
1469434653,1,79
1469434656,5,5
1469434661,24,off
1469434661,25,off
1469434663,24,on
1469434664,25,on
1469434678,24,off
1469434678,25,off
1469434682,23,0
1469434685,24,on
1469434685,25,on
1469434699,24,off
1469434699,25,off
1469434703,24,on
1469434703,25,on
1469434709,8,146
1469434715,4,7
1469434717,24,off
1469434717,25,off
1469434724,24,on
1469434724,25,on
1469434738,24,off
1469434738,25,off
1469434740,24,on
1469434741,25,on
1469434743,1,95
1469434743,2,62
1469434744,3,25.1
1469434744,14,27.1
1469434746,5,4
1469434758,24,off
1469434759,24,on
1469434773,24,off
1469434773,25,off
1469434776,24,on
1469434776,25,on
1469434790,24,off
1469434790,25,off
1469434809,24,on
1469434809,25,on
1469434823,24,off
1469434823,25,off
1469434833,1,71
1469434836,5,5
1469434837,24,on
1469434837,25,on
1469434851,24,off
1469434852,25,off
1469434859,24,on
1469434860,25,on
1469434874,24,off
1469434875,25,off
1469434877,24,on
1469434877,25,on
1469434891,24,off
1469434892,25,off
1469434894,24,on
1469434894,25,on
1469434908,24,off
1469434909,25,off
1469434919,24,on
1469434920,25,on
1469434923,1,60
1469434924,3,25.2
1469434926,5,2
1469434933,24,off
1469434934,25,off
1469434950,24,on
1469434951,25,on
1469434964,24,off
1469434965,25,off
1469434966,24,on
1469434966,25,on
1469434980,24,off
1469434981,25,off
1469434982,24,on
1469434982,25,on
1469434997,24,off
1469434997,25,off
1469435009,8,139
1469435014,1,79
1469435014,3,25.3
1469435016,5,4
1469435016,6,42
1469435043,14,27.2
1469435056,24,on
1469435057,25,on
1469435071,24,off
1469435071,25,off
1469435090,24,on
1469435090,25,on
1469435104,1,59
1469435104,2,63
1469435105,24,off
1469435105,25,off
1469435106,5,3
1469435106,7,25.8
1469435107,24,on
1469435107,25,on
1469435121,24,off
1469435121,25,off
1469435127,24,on
1469435128,25,on
1469435139,24,off
1469435139,25,off
1469435140,24,on
1469435140,25,on
1469435154,24,off
1469435154,25,off
1469435157,24,on
1469435157,25,on
1469435172,24,off
1469435172,25,off
1469435194,1,76
1469435194,2,62
1469435195,3,25.4
1469435196,24,on
1469435196,25,on
1469435197,7,25.9
1469435210,24,off
1469435210,25,off
1469435230,24,on
1469435231,25,on
1469435245,24,off
1469435245,25,off
1469435249,24,on
1469435249,25,on
1469435263,24,off
1469435263,25,off
1469435283,24,on
1469435283,25,on
1469435284,1,68
1469435285,2,63
1469435285,3,25.5
1469435286,5,4
1469435287,7,25.8
1469435308,8,135
1469435313,24,off
1469435314,25,off
1469435314,24,on
1469435314,25,on
1469435328,24,off
1469435329,25,off
1469435341,14,27.3
1469435350,24,on
1469435350,25,on
1469435364,24,off
1469435365,25,off
1469435374,1,70
1469435380,24,on
1469435380,25,on
1469435394,24,off
1469435395,25,off
1469435397,24,on
1469435398,25,on
1469435411,24,off
1469435412,25,off
1469435416,24,on
1469435416,25,on
1469435430,24,off
1469435431,25,off
1469435441,24,on
1469435442,25,on
1469435455,24,off
1469435456,25,off
1469435457,24,on
1469435457,25,on
1469435464,1,101
1469435465,2,62
1469435466,5,2
1469435472,24,off
1469435473,25,off
1469435473,24,on
1469435474,25,on
1469435488,24,off
1469435488,25,off
1469435489,24,on
1469435489,25,on
1469435504,24,off
1469435504,25,off
1469435505,24,on
1469435505,25,on
1469435518,22,on
1469435518,23,99
1469435520,24,off
1469435520,25,off
1469435520,20,on
1469435521,21,99
1469435523,4,54
1469435525,4,62
1469435527,4,61
1469435529,4,62
1469435534,4,61
1469435536,20,off
1469435537,22,off
1469435547,4,62
1469435555,1,109
1469435555,2,63
1469435564,4,61
1469435566,21,0
1469435567,4,60
1469435569,4,10
1469435594,20,on
1469435594,21,99
1469435595,22,on
1469435597,4,61
1469435597,24,on
1469435598,25,on
1469435598,34,44
1469435599,4,62
1469435601,4,61
1469435607,8,130
1469435609,20,off
1469435612,24,off
1469435612,25,off
1469435613,20,on
1469435613,22,off
1469435614,24,on
1469435614,25,on
1469435631,20,off
1469435641,14,27.2
1469435645,1,69
1469435645,2,62
1469435646,24,off
1469435646,25,off
1469435647,5,4
1469435647,7,25.7
1469435648,24,on
1469435648,25,on
1469435654,4,60
1469435661,23,0
1469435662,21,0
1469435662,24,off
1469435663,25,off
1469435663,4,33
1469435677,24,on
1469435677,25,on
1469435692,24,off
1469435692,25,off
1469435693,13,25.7
1469435735,1,60
1469435735,2,65
1469435736,3,25.6
1469435825,1,55
1469435826,2,70
1469435906,8,123
1469435915,1,66
1469435915,2,74
1469435940,14,27.1
1469435963,4,7
1469435993,13,25.6
1469436005,1,64
1469436005,2,77
1469436006,5,3
1469436095,1,96
1469436095,2,79
1469436096,5,4
1469436097,6,43
1469436185,1,57
1469436186,2,81
1469436187,7,25.6
1469436206,8,122
1469436275,1,90
1469436275,2,82
1469436276,3,25.7
1469436293,26,0
1469436304,24,on
1469436304,25,on
1469436304,26,63
1469436318,24,off
1469436318,25,off
1469436365,1,66
1469436365,2,83
1469436455,1,88
1469436456,3,25.8
1469436457,5,3
1469436505,8,100
1469436539,14,26.9
1469436545,1,78
1469436545,2,84
1469436635,1,95
1469436636,3,25.9
1469436636,5,4
1469436637,7,25.5
1469436725,1,58
1469436726,2,85
1469436726,7,25.6
1469436805,8,96
1469436815,1,73
1469436816,5,3
1469436817,7,25.5
1469436834,24,on
1469436834,25,on
1469436838,14,27.1
1469436848,24,off
1469436848,25,off
1469436849,24,on
1469436850,25,on
1469436864,24,off
1469436864,25,off
1469436865,4,6
1469436866,24,on
1469436866,25,on
1469436880,24,off
1469436881,25,off
1469436883,24,on
1469436883,25,on
1469436897,24,off
1469436898,25,off
1469436903,24,on
1469436903,25,on
1469436905,1,62
1469436906,3,26
1469436906,5,4
1469436917,24,off
1469436918,25,off
1469436935,8,45
1469436957,24,on
1469436957,25,on
1469436971,24,off
1469436972,25,off
1469436995,1,78
1469436996,2,86
1469436996,3,26.1
1469437085,1,59
1469437086,2,87
1469437087,5,5
1469437106,8,46
1469437136,24,on
1469437136,25,on
1469437137,14,27.2
1469437147,8,50
1469437149,8,51
1469437150,24,off
1469437151,25,off
1469437152,8,52
1469437156,24,on
1469437157,25,on
1469437171,24,off
1469437172,25,off
1469437176,1,95
1469437176,2,86
1469437176,3,26.2
1469437177,5,2
1469437193,24,on
1469437194,25,on
1469437208,24,off
1469437209,25,off
1469437209,24,on
1469437210,25,on
1469437224,24,off
1469437224,25,off
1469437225,24,on
1469437226,25,on
1469437240,24,off
1469437240,25,off
1469437244,24,on
1469437244,25,on
1469437259,24,off
1469437259,25,off
1469437259,24,on
1469437260,25,on
1469437266,1,78
1469437266,2,87
1469437267,5,4
1469437277,24,off
1469437277,24,on
1469437292,24,off
1469437292,25,off
1469437293,24,on
1469437293,25,on
1469437308,24,off
1469437308,25,off
1469437309,24,on
1469437310,25,on
1469437324,24,off
1469437324,25,off
1469437334,24,on
1469437334,25,on
1469437349,24,off
1469437349,25,off
1469437350,24,on
1469437351,25,on
1469437356,1,67
1469437357,2,88
1469437357,3,26.3
1469437365,24,off
1469437365,25,off
1469437367,24,on
1469437367,25,on
1469437381,24,off
1469437382,25,off
1469437387,24,on
1469437387,25,on
1469437401,24,off
1469437401,25,off
1469437404,24,on
1469437404,25,on
1469437418,24,off
1469437418,25,off
1469437419,24,on
1469437420,25,on
1469437434,24,off
1469437435,25,off
1469437437,24,on
1469437437,25,on
1469437447,1,99
1469437451,8,105
1469437451,24,off
1469437452,25,off
1469437457,24,on
1469437458,25,on
1469437467,4,7
1469437471,24,off
1469437472,25,off
1469437472,24,on
1469437473,25,on
1469437487,24,off
1469437488,25,off
1469437488,24,on
1469437489,25,on
1469437502,24,off
1469437503,25,off
1469437503,24,on
1469437504,25,on
1469437517,24,off
1469437518,25,off
1469437519,24,on
1469437519,25,on
1469437533,24,off
1469437534,25,off
1469437534,24,on
1469437535,25,on
1469437537,1,109
1469437565,24,off
1469437565,25,off
1469437566,24,on
1469437567,25,on
1469437581,24,off
1469437581,25,off
1469437583,24,on
1469437583,25,on
1469437597,22,on
1469437597,23,99
1469437598,24,off
1469437598,25,off
1469437599,20,on
1469437599,21,99
1469437602,4,63
1469437604,4,62
1469437606,4,61
1469437609,4,62
1469437615,20,off
1469437615,4,61
1469437616,22,off
1469437618,4,62
1469437624,4,61
1469437624,20,on
1469437624,22,on
1469437626,24,on
1469437626,25,on
1469437627,5,3
1469437628,1,77
1469437628,2,87
1469437628,3,26.2
1469437629,4,62
1469437631,4,61
1469437634,4,63
1469437638,4,61
1469437641,24,off
1469437641,25,off
1469437642,4,59
1469437649,28,on
1469437649,29,99
1469437655,8,207
1469437662,20,off
1469437664,22,off
1469437692,21,0
1469437697,4,9
1469437716,5,4
1469437717,1,91
1469437726,28,off
1469437756,23,0
1469437785,28,on
1469437807,28,off
1469437807,1,65
1469437808,3,26.1
1469437827,28,on
1469437847,28,off
1469437854,28,on
1469437896,5,3
1469437897,1,105
1469437897,2,86
1469437898,3,26
1469437952,28,off
1469437954,8,157
1469437971,26,0
1469437984,28,on
1469437986,5,4
1469437987,6,44
1469437987,1,3
1469437988,2,83
1469437988,3,25.9
1469437997,4,6
1469438000,28,off
1469438035,14,27.1
1469438075,28,on
1469438077,2,82
1469438077,3,25.7
1469438105,28,off
1469438166,5,3
1469438167,1,2
1469438168,2,80
1469438171,28,on
1469438187,28,off
1469438205,28,on
1469438220,28,off
1469438240,28,on
1469438253,8,185
